recording,loc,frame_id,time_sec,person_rank,person_count,bbox,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,yolo_conf,dist_conf2,dist_conf1,gt_distance_m,band,has_conf2,conf2_pixel_count,conf1_pixel_count,conf2_vs_conf1_abs_diff_m,divergence_flag,sharpness,vest,hard_hat,occlusion,orientation,lateral
Pave2,Pave,36,1.2004744161386043,1,2,"479.30,323.33,705.80,719.44",479.29541015625,323.3329162597656,705.7987060546875,719.43896484375,89719.32552957907,0.936244785785675,2.169921875,2.18359375,2.169921875,<3,True,815,1642,0.013671875,False,1446.1680574828217,,,,,
Pave2,Pave,36,1.2004744161386043,2,2,"254.93,365.80,270.93,400.80",254.92596435546875,365.796142578125,270.9272766113281,400.80224609375,560.1435932144523,0.2813061773777008,,18.4453125,18.4453125,>5,False,0,6,,False,6934.107704301765,,,,,
Pave2,Pave,48,1.6006322500761598,1,2,"544.46,336.97,718.82,719.84",544.4613647460938,336.970947265625,718.8180541992188,719.8446655273438,66756.59399472177,0.9300017952919006,2.52734375,2.5390625,2.52734375,<3,True,1020,1550,0.01171875,False,1558.986976543899,,,,,
Pave2,Pave,48,1.6006322500761598,2,2,"249.29,361.86,265.19,399.17",249.2929229736328,361.8604736328125,265.19451904296875,399.17498779296875,593.3603316983208,0.39729905128479004,,18.5625,18.5625,>5,False,0,4,,False,5940.117255766444,,,,,
Pave2,Pave,66,2.2008689581416547,1,2,"639.18,338.11,799.87,719.27",639.180419921875,338.1126708984375,799.8740234375,719.2651977539062,61248.773029491305,0.9245248436927795,2.916015625,2.94921875,2.916015625,<3,True,680,1272,0.033203125,False,1938.7453018221352,,,,,
Pave2,Pave,66,2.2008689581416547,2,2,"244.07,361.05,260.13,398.30",244.0736846923828,361.046875,260.12689208984375,398.29681396484375,597.9809957453981,0.5539840459823608,,18.59375,18.59375,>5,False,0,3,,False,6892.078338716943,,,,,
Pave2,Pave,84,2.80110558308661,1,2,"670.59,346.29,799.48,701.36",670.5891723632812,346.2862548828125,799.4815063476562,701.361572265625,45766.48639771342,0.9063381552696228,3.453125,3.474609375,3.453125,3-5,True,434,923,0.021484375,False,2025.0164207789908,,,,,
Pave2,Pave,84,2.80110558308661,2,2,"234.33,361.28,256.05,398.09",234.3251953125,361.28131103515625,256.0460205078125,398.0948486328125,799.6204149797559,0.6711158752441406,,18.03125,18.03125,>5,False,0,2,,False,6694.067832999073,,,,,
Pave2,Pave,96,3.201263208175078,1,2,"672.36,347.52,802.06,671.34",672.3576049804688,347.5152587890625,802.0640258789062,671.3402099609375,42002.17541411519,0.8964996337890625,3.728515625,3.765625,3.728515625,3-5,True,80,699,0.037109375,False,1960.1746931777677,,,,,
Pave2,Pave,96,3.201263208175078,2,2,"232.42,362.15,252.91,397.46",232.41702270507812,362.1527099609375,252.91107177734375,397.4556884765625,723.5009740963578,0.5299150943756104,,18.4765625,18.4765625,>5,False,0,8,,False,7639.850387377174,,,,,
Pave2,Pave,120,4.001578791067004,1,1,"677.78,347.53,811.14,638.91",677.7756958007812,347.5270690917969,811.1392822265625,638.9133911132812,38860.32494020276,0.8759899735450745,4.37109375,4.44140625,4.37109375,3-5,True,222,782,0.0703125,False,1990.1658346191002,,,,,
Pave2,Pave,132,4.401736541185528,1,1,"684.96,348.92,777.78,611.16",684.9570922851562,348.9170227050781,777.776123046875,611.16357421875,24341.47073210217,0.8688789010047913,4.72265625,4.724609375,4.72265625,3-5,True,142,488,0.001953125,False,2105.475413509906,,,,,
Pave2,Pave,144,4.801894125062972,1,1,"666.37,351.33,753.22,601.57",666.37451171875,351.3315734863281,753.22021484375,601.5670166015625,21731.87300413847,0.8987849354743958,5.03515625,5.05078125,5.03515625,>5,True,162,394,0.015625,False,2043.542505523656,,,,,
Pave2,Pave,156,5.202051791129634,1,1,"646.65,352.82,744.20,585.06",646.6459350585938,352.81549072265625,744.19921875,585.0615234375,22656.36311563477,0.9183116555213928,5.44140625,5.421875,5.44140625,>5,True,141,418,0.01953125,False,1928.7417581081284,,,,,
Pave2,Pave,168,5.602209541015327,1,1,"635.75,351.49,711.73,563.52",635.7490234375,351.4886169433594,711.728271484375,563.5220947265625,16110.14420273155,0.8903943300247192,5.83984375,5.87109375,5.83984375,>5,True,142,258,0.03125,False,2339.9215886599136,,,,,
Pave2,Pave,180,6.0023672501556575,1,1,"630.51,353.66,689.91,552.19",630.5062255859375,353.6587829589844,689.9052124023438,552.1869506835938,11792.372017359361,0.8678832650184631,6.259765625,6.265625,6.259765625,>5,True,138,237,0.005859375,False,2397.2854471597225,,,,,
Pave2,Pave,192,6.402524958131835,1,1,"600.48,354.34,689.15,548.24",600.4756469726562,354.3365783691406,689.149169921875,548.2391967773438,17194.028283333406,0.9004456996917725,7.2265625,7.44140625,7.2265625,>5,True,3,83,0.21484375,False,2060.982211835943,,,,,
Pave2,Pave,210,7.002761458046734,1,1,"573.18,356.85,645.82,530.89",573.181884765625,356.84979248046875,645.8248901367188,530.8923950195312,12642.977711044252,0.8789020776748657,7.8125,7.30859375,7.8125,>5,True,1,82,0.50390625,True,2667.2688434863535,,,,,
Pave2,Pave,222,7.402919125044718,1,1,"539.82,353.09,604.36,523.86",539.8216552734375,353.0933837890625,604.3584594726562,523.8563842773438,11020.498326983303,0.8411124348640442,,7.689453125,7.689453125,>5,False,0,18,,False,2803.138154106674,,,,,
Pave2,Pave,234,7.803076833020896,1,1,"521.62,351.82,563.14,513.42",521.6174926757812,351.8227844238281,563.1446533203125,513.423828125,6710.832502102479,0.7946929335594177,,8.2578125,8.2578125,>5,False,0,3,,False,3889.9395795890987,,,,,
Pave2,Pave,246,8.20323450001888,1,1,"479.16,355.61,540.47,517.11",479.1578063964844,355.6146240234375,540.468505859375,517.1064453125,9901.176520768553,0.80106520652771,,9.79296875,9.79296875,>5,False,0,38,,False,3062.4890878633837,,,,,
Pave2,Pave,258,8.603392166085541,1,1,"428.97,352.39,508.37,511.73",428.969970703125,352.3948669433594,508.36669921875,511.73382568359375,12650.992049060762,0.8981340527534485,8.3515625,9.6484375,8.3515625,>5,True,19,71,1.296875,True,2658.70097734244,,,,,
Pave2,Pave,270,9.003549916204065,1,1,"387.09,348.87,468.53,510.95",387.08880615234375,348.86761474609375,468.53466796875,510.9486083984375,13200.826212074608,0.8898149728775024,,19.1015625,19.1015625,>5,False,0,2,,False,3089.977722110382,,,,,
Pave2,Pave,282,9.40370750008151,1,1,"382.65,350.23,435.20,515.38",382.65228271484375,350.2315673828125,435.2016906738281,515.3817138671875,8678.542422093451,0.8833967447280884,7.40625,7.39453125,7.40625,>5,True,11,166,0.01171875,False,3881.1973229822456,,,,,
Pave2,Pave,300,10.003944040974602,1,1,"323.35,349.83,398.60,524.67",323.34820556640625,349.8305358886719,398.598388671875,524.669677734375,13156.677437892184,0.8891882300376892,,7.203125,7.203125,>5,False,0,157,,False,3822.695069080378,,,,,
Pave2,Pave,312,10.404101625084877,1,1,"316.13,355.76,387.50,540.65",316.13323974609375,355.76129150390625,387.500732421875,540.6517333984375,13195.167257729918,0.8842999339103699,,6.6328125,6.6328125,>5,False,0,69,,False,3576.0622764986388,,,,,
Pave2,Pave,324,10.804259416181594,1,1,"289.08,356.35,366.86,551.48",289.0750732421875,356.34979248046875,366.857421875,551.479248046875,15177.627341397107,0.8993901014328003,,6.58984375,6.58984375,>5,False,0,37,,False,3848.6350883505897,,,,,
Pave2,Pave,342,11.40449595800601,1,1,"268.58,347.50,355.27,573.71",268.5828552246094,347.5033264160156,355.26910400390625,573.7088012695312,19608.90406839084,0.8921827077865601,5.58203125,5.609375,5.58203125,>5,True,41,308,0.02734375,False,3515.2064212337145,,,,,
Pave2,Pave,360,12.00473245815374,1,1,"256.27,348.45,345.05,603.36",256.2722473144531,348.45306396484375,345.0501403808594,603.3642578125,22630.47870883718,0.8506798148155212,5.560546875,5.09375,5.560546875,>5,True,38,423,0.466796875,False,3393.4822568238815,,,,,
Pave2,Pave,384,12.805047790985554,1,1,"265.07,343.99,368.23,636.31",265.06829833984375,343.9869384765625,368.23443603515625,636.3148193359375,30158.33840891719,0.8710548281669617,4.3203125,4.359375,4.3203125,3-5,True,311,687,0.0390625,False,3185.789314120568,,,,,
Pave2,Pave,396,13.205205416074023,1,1,"265.62,344.38,391.59,686.00",265.6165466308594,344.3756103515625,391.5868835449219,686.0029296875,43034.908515796065,0.9008565545082092,3.8984375,3.916015625,3.8984375,3-5,True,276,805,0.017578125,False,2913.687852551201,,,,,
Pave2,Pave,408,13.60536304116249,1,1,"303.37,338.24,414.05,700.17",303.3746337890625,338.23822021484375,414.04522705078125,700.1721801757812,40055.44607044011,0.8924095630645752,3.466796875,3.4951171875,3.466796875,3-5,True,438,962,0.0283203125,False,2967.565860046144,,,,,
Pave2,Pave,420,14.00552075006999,1,1,"350.89,336.74,487.51,719.77",350.8888244628906,336.7414855957031,487.50604248046875,719.7749633789062,52328.96814233903,0.9155355095863342,3.138671875,3.1796875,3.138671875,3-5,True,630,1175,0.041015625,False,2554.167429679477,,,,,
Pave2,Pave,432,14.405678375158459,1,1,"404.71,342.70,567.21,719.96",404.713134765625,342.6990966796875,567.2056884765625,719.9632568359375,61302.61680740118,0.8912946581840515,2.78515625,2.806640625,2.78515625,<3,True,601,1234,0.021484375,False,2163.699509220442,,,,,
Pave2,Pave,456,15.205993583193049,1,1,"630.28,337.55,807.19,719.42",630.2828369140625,337.5456848144531,807.1898803710938,719.4193725585938,67556.14507284947,0.9329425692558289,2.197265625,2.19921875,2.197265625,<3,True,1066,1306,0.001953125,False,2216.2043557074962,,,,,
Pave2,Pave,468,15.606151333078742,1,1,"781.36,332.17,959.34,719.60",781.3584594726562,332.16815185546875,959.3388061523438,719.6021118164062,68955.63050933182,0.9264912009239197,1.859375,1.865234375,1.859375,<3,True,949,1452,0.005859375,False,2099.524130106615,,,,,
Pave2,Pave,618,20.608121666125953,1,1,"624.64,336.77,764.84,719.65",624.6446533203125,336.7740478515625,764.8402099609375,719.6512451171875,53677.68179565668,0.8901790976524353,2.8203125,2.9130859375,2.8203125,<3,True,95,1090,0.0927734375,False,1969.4166817790324,,,,,
Pave2,Pave,630,21.008279333123937,1,1,"558.64,341.35,687.57,719.37",558.644287109375,341.35028076171875,687.5675048828125,719.37353515625,48735.97434972972,0.9271417260169983,3.25390625,3.26171875,3.25390625,3-5,True,730,1039,0.0078125,False,2116.8053602157156,,,,,
Pave2,Pave,660,22.008673208067194,1,1,"435.87,346.12,531.17,642.78",435.87060546875,346.1241149902344,531.1736450195312,642.7825927734375,28272.45464124717,0.892376720905304,4.03515625,3.953125,4.03515625,3-5,True,76,566,0.08203125,False,2150.6910918451113,,,,,
Pave2,Pave,672,22.408830791013315,1,1,"381.76,348.62,492.00,635.02",381.76055908203125,348.619873046875,492.00482177734375,635.0236206054688,31574.369982771575,0.8792604207992554,4.4453125,4.421875,4.4453125,3-5,True,203,547,0.0234375,False,2046.1334142360558,,,,,
Pave2,Pave,684,22.808988416101784,1,1,"358.14,345.89,449.68,608.06",358.140869140625,345.8907470703125,449.6802062988281,608.0624389648438,23999.022897670045,0.8921931385993958,4.8046875,4.89453125,4.8046875,3-5,True,181,461,0.08984375,False,2155.220050230498,,,,,
Pave2,Pave,696,23.209145958069712,1,1,"325.70,344.46,421.56,589.89",325.7037048339844,344.45989990234375,421.560791015625,589.8917846679688,23526.385329701006,0.9064786434173584,5.09375,5.14453125,5.09375,>5,True,181,453,0.05078125,False,2402.456430084418,,,,,
Pave2,Pave,708,23.60930358315818,1,1,"320.71,345.97,397.99,567.80",320.71136474609375,345.9730224609375,397.98773193359375,567.798583984375,17141.873543858528,0.900847852230072,5.55078125,5.57421875,5.55078125,>5,True,192,320,0.0234375,False,2781.1495038975813,,,,,
Pave2,Pave,732,24.409618749981746,1,1,"305.80,351.05,377.71,548.38",305.802001953125,351.0497131347656,377.708740234375,548.3834838867188,14189.62780751288,0.8760383129119873,,7.09375,7.09375,>5,False,0,8,,False,2794.8618474283007,,,,,
Pave2,Pave,750,25.009855166077614,1,1,"317.96,354.80,394.03,538.04",317.96173095703125,354.8026123046875,394.02557373046875,538.0372314453125,13937.529260963202,0.8738570213317871,6.494140625,6.5546875,6.494140625,>5,True,44,237,0.060546875,False,2976.8660172006325,,,,,
Pave2,Pave,768,25.610091583104804,1,1,"361.35,353.45,454.02,538.18",361.34661865234375,353.45440673828125,454.01837158203125,538.1765747070312,17118.527110636234,0.9017381072044373,,6.859375,6.859375,>5,False,0,116,,False,2193.2141115024615,,,,,
Pave2,Pave,786,26.210327916080132,1,1,"420.93,353.10,514.35,546.99",420.92816162109375,353.0986328125,514.3494873046875,546.9927368164062,18113.844238277525,0.8916195034980774,6.7578125,6.36328125,6.7578125,>5,True,7,187,0.39453125,False,2865.6928889149276,,,,,
Pave2,Pave,822,27.41080066608265,1,1,"537.09,351.70,622.88,588.09",537.091796875,351.70428466796875,622.87548828125,588.0859375,20277.69076064229,0.8736211657524109,5.66015625,5.3203125,5.66015625,>5,True,23,380,0.33984375,False,2954.643573781754,,,,,
Pave2,Pave,840,28.0110369999893,1,1,"603.40,351.52,699.22,622.45",603.3970947265625,351.5184020996094,699.2188110351562,622.4474487304688,25960.886246019974,0.8854606747627258,4.703125,4.71875,4.703125,3-5,True,210,512,0.015625,False,2671.9680460765403,,,,,
Pave2,Pave,870,29.011431041173637,1,1,"631.93,348.77,733.85,684.30",631.9341430664062,348.7681884765625,733.8524780273438,684.2950439453125,34196.33844405413,0.897849977016449,3.830078125,3.85546875,3.830078125,3-5,True,409,749,0.025390625,False,2709.460070399711,,,,,
Pave2,Pave,888,29.611667458200827,1,1,"560.64,346.59,703.07,718.46",560.641845703125,346.59381103515625,703.0697021484375,718.4625244140625,52964.46372563392,0.923797607421875,3.45703125,3.46484375,3.45703125,3-5,True,265,1179,0.0078125,False,2429.935890963646,,,,,
Pave2,Pave,906,30.2119036661461,1,1,"464.10,344.59,623.11,718.37",464.103759765625,344.5943298339844,623.111328125,718.3675537109375,59432.7714465186,0.9009488821029663,3.498046875,3.525390625,3.498046875,3-5,True,584,1202,0.02734375,False,1903.9090679455555,,,,,
Pave2,Pave,918,30.6120613750536,1,1,"439.40,346.93,555.44,683.40",439.399658203125,346.9259948730469,555.4370727539062,683.395751953125,39043.08068610169,0.8962256908416748,3.697265625,3.7724609375,3.697265625,3-5,True,287,756,0.0751953125,False,1997.0605477055083,,,,,
Pave2,Pave,930,31.012218833202496,1,1,"400.02,345.71,528.72,651.81",400.0166015625,345.71173095703125,528.7152099609375,651.8096923828125,39394.38166909665,0.9109435081481934,4.017578125,4.1015625,4.017578125,3-5,True,164,752,0.083984375,False,1785.8127953356245,,,,,
Pave2,Pave,948,31.612455249996856,1,1,"421.40,346.51,515.37,612.71",421.40399169921875,346.5067138671875,515.3700561523438,612.7116088867188,25014.226323142648,0.8769654035568237,4.5703125,4.6015625,4.5703125,3-5,True,285,517,0.03125,False,2093.984663084742,,,,,
Pave2,Pave,960,32.01261279103346,1,1,"416.54,349.56,512.78,600.70",416.5389404296875,349.5630798339844,512.7782592773438,600.7014770507812,24169.38828463666,0.9017648696899414,4.921875,4.97265625,4.921875,3-5,True,153,452,0.05078125,False,2043.4826467724506,,,,,
Pave2,Pave,972,32.41277033300139,1,1,"434.39,350.40,508.44,583.69",434.3912658691406,350.396484375,508.4371032714844,583.68896484375,17274.337075978518,0.8915887475013733,5.296875,5.30859375,5.296875,>5,True,212,369,0.01171875,False,2350.088823902403,,,,,
Pave2,Pave,984,32.81292787520215,1,1,"432.42,349.06,512.23,564.27",432.4195861816406,349.05950927734375,512.2281494140625,564.272705078125,17175.85594551824,0.9011465907096863,5.703125,5.71875,5.703125,>5,True,33,282,0.015625,False,2444.9333244391455,,,,,
Pave2,Pave,996,33.21308545814827,1,1,"437.38,350.76,507.91,550.09",437.3780822753906,350.760986328125,507.9084777832031,550.0892333984375,14058.700101748109,0.8781737685203552,6.07421875,6.03515625,6.07421875,>5,True,43,229,0.0390625,False,2577.8844405210702,,,,,
Pave2,Pave,1014,33.81332166609354,1,1,"437.84,349.73,505.50,536.90",437.83709716796875,349.73150634765625,505.49786376953125,536.8961181640625,12663.70111618191,0.8915484547615051,6.640625,6.63671875,6.640625,>5,True,37,218,0.00390625,False,2841.227905440728,,,,,
Pave2,Pave,1038,34.61363683314994,1,1,"407.02,350.04,465.80,525.89",407.0153503417969,350.0382385253906,465.7994384765625,525.8890380859375,10337.228899936192,0.8556669354438782,,7.61328125,7.61328125,>5,False,0,11,,False,2867.7615736014395,,,,,
Pave2,Pave,1050,35.013794291066006,1,1,"383.45,348.27,448.05,525.08",383.44769287109375,348.2670593261719,448.0509338378906,525.078857421875,11422.615198149346,0.8919626474380493,6.87109375,6.8984375,6.87109375,>5,True,9,210,0.02734375,False,3258.823568227523,,,,,
Pave2,Pave,1068,35.61403050017543,1,1,"380.01,352.48,438.08,536.64",380.0122375488281,352.47955322265625,438.08056640625,536.6364135742188,10693.681128244847,0.8709160685539246,6.63671875,6.59375,6.63671875,>5,True,30,173,0.04296875,False,3652.0149303964395,,,,,
Pave2,Pave,1080,36.01418804097921,1,1,"357.35,351.97,434.86,548.01",357.3516540527344,351.9658203125,434.8640441894531,548.0133056640625,15196.109169892967,0.9124802350997925,7.5234375,6.337890625,7.5234375,>5,True,3,86,1.185546875,True,3367.489239112782,,,,,
Pave2,Pave,1110,37.014581833034754,1,1,"356.89,347.09,447.54,573.69",356.89324951171875,347.0931701660156,447.5384216308594,573.6947021484375,20540.33486900758,0.9255526661872864,6.716796875,5.48046875,6.716796875,>5,True,20,323,1.236328125,True,2789.4581951663868,,,,,
Pave2,Pave,1122,37.414739333093166,1,1,"361.25,346.70,447.40,602.97",361.2517395019531,346.6969909667969,447.4010009765625,602.9712524414062,22077.838360988535,0.8842028975486755,5.109375,5.11328125,5.109375,>5,True,209,461,0.00390625,False,2896.7388778315276,,,,,
Pave2,Pave,1134,37.814896875061095,1,1,"363.28,346.21,454.56,627.52",363.2773132324219,346.2073059082031,454.5596923828125,627.519287109375,25678.82692755293,0.8750858306884766,4.6484375,4.6640625,4.6484375,3-5,True,238,535,0.015625,False,2721.6941600015366,,,,,
Pave2,Pave,1152,38.41513308300637,1,1,"367.39,347.57,473.52,684.50",367.390380859375,347.5691223144531,473.5243835449219,684.4962158203125,35759.42104698438,0.8762772083282471,3.955078125,3.966796875,3.955078125,3-5,True,301,808,0.01171875,False,2562.064269188776,,,,,
Pave2,Pave,1170,39.015369249973446,1,1,"393.01,344.81,503.59,720.00",393.0054016113281,344.8123779296875,503.59222412109375,720.0,41490.80696975067,0.8763227462768555,3.302734375,3.318359375,3.302734375,3-5,True,411,929,0.015625,False,2420.6049850242985,,,,,
Pave2,Pave,1182,39.41552670812234,1,1,"427.51,342.06,588.18,719.43",427.51031494140625,342.0635986328125,588.1767578125,719.431396484375,60630.34173490852,0.917022168636322,2.958984375,2.978515625,2.958984375,<3,True,536,1343,0.01953125,False,2291.440921328289,,,,,
Pave2,Pave,1194,39.81568425009027,1,1,"495.40,332.23,623.76,718.92",495.4029235839844,332.22698974609375,623.7640380859375,718.9197387695312,49636.31223447248,0.9095044732093811,2.529296875,2.52734375,2.529296875,<3,True,788,989,0.001953125,False,2173.001488150775,,,,,
Pave2,Pave,1212,40.41592041612603,1,1,"645.32,331.50,812.88,719.42",645.32421875,331.4995422363281,812.87548828125,719.4154052734375,64995.79532317817,0.9117016792297363,2.09765625,2.099609375,2.09765625,<3,True,869,1294,0.001953125,False,2282.1314022885226,,,,,
