image_id,recording,frame_id,time_sec,worker_index,source,yolo_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,distance_band,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt,count_ok,updated_at
Pave1_002622,Pave1,2622,87.45058545819484,1,yolo,0.923109,626.943237,338.4021,789.837158,719.497437,667.666717,395.566401,749.113678,567.059302,178,105,200,152,1.902344,Very_Close,valid_depth,conf2,886,720,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002634,Pave1,2634,87.85074116708711,1,yolo,0.943946,649.893677,329.288361,959.216125,719.43219,727.224289,387.809935,881.885513,563.374658,193,103,236,151,1.68457,Very_Close,valid_depth,conf2,1294,822,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_002646,Pave1,2646,88.2508969581686,1,yolo,0.91543,761.910767,336.366821,959.246948,719.303345,811.244812,393.8073,909.912903,566.128735,216,105,243,151,1.438477,Very_Close,valid_depth,conf2,464,14,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000000,Pave2,0,0.0,1,yolo,0.936785,153.671631,290.258484,447.944031,719.203613,227.239731,354.600253,374.375931,547.625561,60,94,100,147,1.276367,Very_Close,valid_depth,conf2,1551,1321,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000012,Pave2,12,0.4001583750359714,1,yolo,0.941193,256.629364,312.159485,542.342041,719.566528,328.057533,373.270541,470.913872,556.603711,87,99,126,149,1.613281,Very_Close,valid_depth,conf2,1599,1095,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000024,Pave2,24,0.8003164161927998,1,yolo,0.926611,407.726257,320.71344,568.836548,719.490234,448.00383,380.529959,528.558975,559.979516,119,101,141,150,1.875977,Very_Close,valid_depth,conf2,991,643,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000024,Pave2,24,0.8003164161927998,2,yolo,0.46904,257.052551,363.218262,272.841736,400.194122,260.999847,368.764641,268.89444,385.403778,69,98,72,103,18.46875,Far,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000036,Pave2,36,1.2004744161386043,1,yolo,0.936245,479.29541,323.332916,705.798706,719.438965,535.921234,382.748823,649.172882,560.996545,142,102,174,150,2.161133,Very_Close,valid_depth,conf2,1122,724,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000036,Pave2,36,1.2004744161386043,2,yolo,0.281306,254.925964,365.796143,270.927277,400.802246,258.926292,371.047058,266.926949,386.799805,69,98,72,104,18.46875,Far,valid_depth,conf1,9,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000048,Pave2,48,1.6006322500761598,1,yolo,0.930002,544.461365,336.970947,718.818054,719.844666,588.050537,394.402005,675.228882,566.695178,156,105,181,152,2.523438,Very_Close,valid_depth,conf2,1047,754,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000048,Pave2,48,1.6006322500761598,2,yolo,0.397299,249.292923,361.860474,265.194519,399.174988,253.268322,367.457651,261.21912,384.249182,67,97,70,103,18.5625,Far,valid_depth,conf1,7,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000066,Pave2,66,2.2008689581416547,1,yolo,0.924525,639.18042,338.112671,799.874023,719.265198,679.353821,395.28555,759.700622,566.804187,181,105,203,152,2.916016,Very_Close,valid_depth,conf2,915,681,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000066,Pave2,66,2.2008689581416547,2,yolo,0.553984,244.073685,361.046875,260.126892,398.296814,248.086987,366.634366,256.11359,383.396838,66,97,69,103,18.578125,Far,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000084,Pave2,84,2.80110558308661,1,yolo,0.906338,670.589172,346.286255,799.481506,701.361572,702.812255,399.547553,767.258422,559.331445,187,106,205,150,3.453125,Close,valid_depth,conf2,724,453,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000084,Pave2,84,2.80110558308661,2,yolo,0.671116,234.325195,361.281311,256.046021,398.094849,239.755402,366.803342,250.615814,383.369434,63,97,67,103,18.140625,Far,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000096,Pave2,96,3.201263208175078,1,yolo,0.8965,672.357605,347.515259,802.064026,671.34021,704.78421,396.089002,769.637421,541.81023,187,105,206,145,3.728516,Close,valid_depth,conf2,507,88,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000096,Pave2,96,3.201263208175078,2,yolo,0.529915,232.417023,362.15271,252.911072,397.455688,237.540535,367.448157,247.78756,383.334497,63,97,67,103,18.492188,Far,valid_depth,conf1,12,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000120,Pave2,120,4.001578791067004,1,yolo,0.87599,677.775696,347.527069,811.139282,638.913391,711.116593,391.235017,777.798385,522.358862,189,104,208,140,4.371094,Close,valid_depth,conf2,507,228,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000120,Pave2,120,4.001578791067004,2,added,,221.333332,363.333328,245.333332,394.333328,227.333332,367.983328,239.333332,381.933328,60,98,64,102,18.382812,Far,valid_depth,conf1,16,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000132,Pave2,132,4.401736541185528,1,yolo,0.868879,684.957092,348.917023,777.776123,611.163574,708.16185,388.254006,754.571365,506.264954,188,103,202,136,4.722656,Close,valid_depth,conf2,397,159,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000144,Pave2,144,4.801894125062972,1,yolo,0.898785,666.374512,351.331573,753.220215,601.567017,688.085938,388.86689,731.508789,501.472839,183,103,196,134,5.035156,Close,valid_depth,conf2,326,163,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000156,Pave2,156,5.202051791129634,1,yolo,0.918312,646.645935,352.815491,744.199219,585.061523,671.034256,387.652396,719.810898,492.16311,178,103,192,132,5.431641,Close,valid_depth,conf2,273,132,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000168,Pave2,168,5.602209541015327,1,yolo,0.890394,635.749023,351.488617,711.728271,563.522095,654.743835,383.293639,692.733459,478.708704,174,102,185,128,5.839844,Close,valid_depth,conf2,207,140,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000180,Pave2,180,6.0023672501556575,1,yolo,0.867883,630.506226,353.658783,689.905212,552.186951,645.355973,383.438008,675.055465,472.775684,172,102,181,127,6.261719,Far,valid_depth,conf2,199,136,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000192,Pave2,192,6.402524958131835,1,yolo,0.900446,600.475647,354.336578,689.14917,548.239197,622.644028,383.421971,666.980789,470.678149,166,102,178,126,17.28125,Far,valid_depth,conf1,7,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000210,Pave2,210,7.002761458046734,1,yolo,0.878902,573.181885,356.849792,645.82489,530.892395,591.342636,382.956182,627.664139,461.275354,157,102,168,124,7.226562,Far,valid_depth,conf1,33,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000222,Pave2,222,7.402919125044718,1,yolo,0.841112,539.821655,353.093384,604.358459,523.856384,555.955856,378.707834,588.224258,455.551184,148,100,157,122,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave2_000234,Pave2,234,7.803076833020896,1,yolo,0.794693,521.617493,351.822784,563.144653,513.423828,531.999283,376.062941,552.762863,448.78341,141,100,148,120,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave2_000246,Pave2,246,8.20323450001888,1,yolo,0.801065,479.157806,355.614624,540.468506,517.106445,494.485481,379.838397,525.140831,452.509717,131,101,141,121,16.710938,Far,valid_depth,conf1,10,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000258,Pave2,258,8.603392166085541,1,yolo,0.898134,428.969971,352.394867,508.366699,511.733826,448.819153,376.295711,488.517517,447.998242,119,100,131,120,16.84375,Far,valid_depth,conf1,31,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000270,Pave2,270,9.003549916204065,1,yolo,0.889815,387.088806,348.867615,468.534668,510.948608,407.450271,373.179764,448.173203,446.116211,108,99,120,119,19.101562,Far,valid_depth,conf1,2,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000282,Pave2,282,9.40370750008151,1,yolo,0.883397,382.652283,350.231567,435.201691,515.381714,395.789635,375.004089,422.064339,449.321655,105,100,113,120,7.404297,Far,valid_depth,conf2,110,8,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000300,Pave2,300,10.003944040974602,1,yolo,0.889188,323.348206,349.830536,398.598389,524.669678,342.160752,376.056407,379.785843,454.734021,91,100,102,122,7.208984,Far,valid_depth,conf1,80,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000312,Pave2,312,10.404101625084877,1,yolo,0.8843,316.13324,355.761292,387.500732,540.651733,333.975113,383.494858,369.658859,466.695557,89,102,99,125,6.570312,Far,valid_depth,conf1,36,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000324,Pave2,324,10.804259416181594,1,yolo,0.89939,289.075073,356.349792,366.857422,551.479248,308.52066,385.61921,347.411835,473.427466,82,102,93,127,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave2_000342,Pave2,342,11.40449595800601,1,yolo,0.892183,268.582855,347.503326,355.269104,573.708801,290.254417,381.434147,333.597542,483.226611,77,101,89,129,5.582031,Close,valid_depth,conf2,253,43,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000360,Pave2,360,12.00473245815374,1,yolo,0.85068,256.272247,348.453064,345.05014,603.364258,278.46672,386.689743,322.855667,501.39978,74,103,87,134,5.0625,Close,valid_depth,conf2,346,17,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000384,Pave2,384,12.805047790985554,1,yolo,0.871055,265.068298,343.986938,368.234436,636.314819,290.859833,387.83612,342.442902,519.383667,77,103,92,139,4.316406,Close,valid_depth,conf2,466,269,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000396,Pave2,396,13.205205416074023,1,yolo,0.900857,265.616547,344.37561,391.586884,686.00293,297.109131,395.619708,360.0943,549.352002,79,105,97,147,3.898438,Close,valid_depth,conf2,587,278,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000408,Pave2,408,13.60536304116249,1,yolo,0.89241,303.374634,338.23822,414.045227,700.17218,331.042282,392.528314,386.377579,555.398596,88,104,104,149,3.457031,Close,valid_depth,conf2,669,415,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000420,Pave2,420,14.00552075006999,1,yolo,0.915536,350.888824,336.741486,487.506042,719.774963,385.043128,394.196508,453.351738,566.561572,102,105,121,152,3.140625,Close,valid_depth,conf2,825,656,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000432,Pave2,432,14.405678375158459,1,yolo,0.891295,404.713135,342.699097,567.205688,719.963257,445.336273,399.288721,526.58255,569.057593,118,106,141,152,2.785156,Very_Close,valid_depth,conf2,889,532,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000456,Pave2,456,15.205993583193049,1,yolo,0.932943,630.282837,337.545685,807.18988,719.419373,674.509598,394.826738,762.963119,566.669898,179,105,204,152,2.201172,Very_Close,valid_depth,conf2,941,799,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000468,Pave2,468,15.606151333078742,1,yolo,0.926491,781.358459,332.168152,959.338806,719.602112,825.853546,390.283246,914.843719,564.628528,220,104,244,151,1.867188,Very_Close,valid_depth,conf2,913,486,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000618,Pave2,618,20.608121666125953,1,yolo,0.890179,624.644653,336.774048,764.84021,719.651245,659.693542,394.205628,729.791321,566.500366,175,105,195,152,2.820312,Very_Close,valid_depth,conf2,706,93,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_000630,Pave2,630,21.008279333123937,1,yolo,0.927142,558.644287,341.350281,687.567505,719.373535,590.875091,398.053769,655.336701,568.164233,157,106,175,152,3.230469,Close,valid_depth,conf2,667,467,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000660,Pave2,660,22.008673208067194,1,yolo,0.892377,435.870605,346.124115,531.173645,642.782593,459.696365,390.622887,507.347885,524.119202,122,104,136,140,4.035156,Close,valid_depth,conf2,390,78,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000672,Pave2,672,22.408830791013315,1,yolo,0.87926,381.760559,348.619873,492.004822,635.023621,409.321625,391.580435,464.443756,520.462122,109,104,124,139,4.40625,Close,valid_depth,conf2,312,86,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000684,Pave2,684,22.808988416101784,1,yolo,0.892193,358.140869,345.890747,449.680206,608.062439,381.025703,385.216501,426.795372,503.193762,101,102,114,135,4.792969,Close,valid_depth,conf2,316,144,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000696,Pave2,696,23.209145958069712,1,yolo,0.906479,325.703705,344.4599,421.560791,589.891785,349.667977,381.274683,397.596519,491.719031,93,101,107,132,5.09375,Close,valid_depth,conf2,279,163,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000708,Pave2,708,23.60930358315818,1,yolo,0.900848,320.711365,345.973022,397.987732,567.798584,340.030457,379.246856,378.66864,479.068359,90,101,101,128,5.550781,Close,valid_depth,conf2,238,176,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000732,Pave2,732,24.409618749981746,1,yolo,0.876038,305.802002,351.049713,377.70874,548.383484,323.778686,380.649779,359.732056,469.449976,86,101,96,126,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave2_000750,Pave2,750,25.009855166077614,1,yolo,0.873857,317.961731,354.802612,394.025574,538.037231,336.977692,382.287805,375.009613,464.743383,89,101,101,124,6.492188,Far,valid_depth,conf2,173,42,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000768,Pave2,768,25.610091583104804,1,yolo,0.901738,361.346619,353.454407,454.018372,538.176575,384.514557,381.162732,430.850434,464.287708,102,101,115,124,6.621094,Far,valid_depth,conf1,74,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000786,Pave2,786,26.210327916080132,1,yolo,0.89162,420.928162,353.098633,514.349487,546.992737,444.283493,382.182749,490.994156,469.435095,118,101,131,126,6.388672,Far,valid_depth,conf2,137,2,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_000822,Pave2,822,27.41080066608265,1,yolo,0.873621,537.091797,351.704285,622.875488,588.085938,558.53772,387.161533,601.429565,493.533277,148,103,161,132,5.232422,Close,valid_depth,conf2,214,6,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000840,Pave2,840,28.0110369999893,1,yolo,0.885461,603.397095,351.518402,699.218811,622.447449,627.352524,392.157759,675.263382,514.07583,167,104,181,138,4.699219,Close,valid_depth,conf2,326,176,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000870,Pave2,870,29.011431041173637,1,yolo,0.89785,631.934143,348.768188,733.852478,684.295044,657.413727,399.097216,708.372894,550.084302,175,106,189,147,3.828125,Close,valid_depth,conf2,520,384,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000888,Pave2,888,29.611667458200827,1,yolo,0.923798,560.641846,346.593811,703.069702,718.462524,596.24881,402.374118,667.462738,569.715039,158,107,178,152,3.412109,Close,valid_depth,conf2,755,87,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000906,Pave2,906,30.2119036661461,1,yolo,0.900949,464.10376,344.59433,623.111328,718.367554,503.855652,400.660314,583.359436,568.858264,134,106,156,152,3.46875,Close,valid_depth,conf2,729,331,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000918,Pave2,918,30.6120613750536,1,yolo,0.896226,439.399658,346.925995,555.437073,683.395752,468.409012,397.396459,526.427719,548.807849,124,105,141,147,3.689453,Close,valid_depth,conf2,516,191,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000930,Pave2,930,31.012218833202496,1,yolo,0.910944,400.016602,345.711731,528.71521,651.809692,432.191254,391.626425,496.540558,529.370508,115,104,133,142,3.984375,Close,valid_depth,conf2,456,114,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000948,Pave2,948,31.612455249996856,1,yolo,0.876965,421.403992,346.506714,515.370056,612.711609,444.895508,386.437448,491.87854,506.229651,118,103,132,135,4.570312,Close,valid_depth,conf2,371,276,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000960,Pave2,960,32.01261279103346,1,yolo,0.901765,416.53894,349.56308,512.778259,600.701477,440.59877,387.23384,488.718429,500.246118,117,103,131,134,4.90625,Close,valid_depth,conf2,310,128,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000972,Pave2,972,32.41277033300139,1,yolo,0.891589,434.391266,350.396484,508.437103,583.688965,452.902725,385.390356,489.925644,490.371973,120,102,131,131,5.296875,Close,valid_depth,conf2,275,211,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000984,Pave2,984,32.81292787520215,1,yolo,0.901147,432.419586,349.059509,512.228149,564.272705,452.371727,381.341488,492.276008,478.187427,120,101,132,128,5.703125,Close,valid_depth,conf2,212,29,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_000996,Pave2,996,33.21308545814827,1,yolo,0.878174,437.378082,350.760986,507.908478,550.089233,455.010681,380.660223,490.275879,470.357934,121,101,131,126,6.078125,Far,valid_depth,conf2,201,46,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_001014,Pave2,1014,33.81332166609354,1,yolo,0.891548,437.837097,349.731506,505.497864,536.896118,454.752289,377.806198,488.582672,462.030273,121,100,131,124,6.638672,Far,valid_depth,conf2,151,34,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_001038,Pave2,1038,34.61363683314994,1,yolo,0.855667,407.01535,350.038239,465.799438,525.889038,421.711372,376.415859,451.103416,455.548718,112,100,121,122,7.007812,Far,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_001050,Pave2,1050,35.013794291066006,1,yolo,0.891963,383.447693,348.267059,448.050934,525.078857,399.598503,374.788829,431.900124,454.354138,106,99,116,122,6.871094,Far,valid_depth,conf2,131,7,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_001068,Pave2,1068,35.61403050017543,1,yolo,0.870916,380.012238,352.479553,438.080566,536.636414,394.52932,380.103082,423.563484,462.97367,105,101,113,124,6.585938,Far,valid_depth,conf2,137,20,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave2_001080,Pave2,1080,36.01418804097921,1,yolo,0.91248,357.351654,351.96582,434.864044,548.013306,376.729752,381.372943,415.485946,469.594312,100,101,111,126,6.267578,Far,valid_depth,conf1,44,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave2_001110,Pave2,1110,37.014581833034754,1,yolo,0.925553,356.89325,347.09317,447.538422,573.694702,379.554543,381.0834,424.877129,483.054089,101,101,114,129,5.488281,Close,valid_depth,conf2,248,5,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_001122,Pave2,1122,37.414739333093166,1,yolo,0.884203,361.25174,346.696991,447.401001,602.971252,382.789055,385.13813,425.863686,500.461548,102,102,114,134,5.101562,Close,valid_depth,conf2,321,158,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_001134,Pave2,1134,37.814896875061095,1,yolo,0.875086,363.277313,346.207306,454.559692,627.519287,386.097908,388.404103,431.739097,514.994495,102,103,116,138,4.644531,Close,valid_depth,conf2,397,221,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_001152,Pave2,1152,38.41513308300637,1,yolo,0.876277,367.390381,347.569122,473.524384,684.496216,393.923882,398.108186,446.990883,549.725378,105,106,120,147,3.945312,Close,valid_depth,conf2,533,245,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_001170,Pave2,1170,39.015369249973446,1,yolo,0.876323,393.005402,344.812378,503.592224,720,420.652107,401.090521,475.945518,569.924951,112,106,127,152,3.28125,Close,valid_depth,conf2,631,259,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave2_001182,Pave2,1182,39.41552670812234,1,yolo,0.917022,427.510315,342.063599,588.176758,719.431396,467.676926,398.668769,548.010147,568.484277,124,106,147,152,2.958984,Very_Close,valid_depth,conf2,908,531,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_001194,Pave2,1194,39.81568425009027,1,yolo,0.909504,495.402924,332.22699,623.764038,718.919739,527.493203,390.230902,591.673759,564.242639,140,104,158,151,2.529297,Very_Close,valid_depth,conf2,782,704,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_001212,Pave2,1212,40.41592041612603,1,yolo,0.911702,645.324219,331.499542,812.875488,719.415405,687.212036,389.686921,770.987671,564.24906,183,103,206,151,2.099609,Very_Close,valid_depth,conf2,907,628,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave2_001422,Pave2,1422,47.418675541179255,1,yolo,0.93737,795.09906,333.018341,959.391541,719.616943,836.17218,391.008131,918.318421,564.977502,222,104,245,151,2.40332,Very_Close,valid_depth,conf1,30,,fallback_conf_ge_1,,Very_Close,true,2026-07-02T11:42:37-04:00
